name,division,rank,str.ac,grap.ac,sig.str.land,sig.str.att,take.land,take.att,sig.str.land.min,sig.str.abs.min,take.avg.15min,sub.avg.15min,sig.str.def,take.def,knock.ratio,avg.time,sig.str.head,sig.str.head.percent,sig.str.body,sig.str.body.percent,sig.str.leg,sig.str.leg.percent,sig.str.position.stand,sig.str.position.clinch,sig.str.position.ground,sig.str.position.stand.percent,sig.str.position.clinch.percent,sig.str.position.ground.percent,win.ko,win.sub,win.dec,win.ko.percent,win.sub.percent,win.dec.percent,wins,losses,age,leg.reach,reach,height,opponent,outcome
albini,formerfighter,0,[53%],[38%],97,183,1,8,"3.80
              ","5.49
          ","1.76
              ","0.00
          ","51
                  %","100
                      %","0.59
              ","06:23
          ",60,62%,20 ,21%,17,18%,73 ,20  ,4 ,(75%),(21%),(4%),6 ,6 ,2  ,(43%),(43%),(14%),14,6,28,42,74,75,oleinik,
albini,formerfighter,0,[53%],[38%],97,183,1,8,"3.80
              ","5.49
          ","1.76
              ","0.00
          ","51
                  %","100
                      %","0.59
              ","06:23
          ",60,62%,20 ,21%,17,18%,73 ,20  ,4 ,(75%),(21%),(4%),6 ,6 ,2  ,(43%),(43%),(14%),14,6,28,42,74,75,arloki,
albini,formerfighter,0,[53%],[38%],97,183,1,8,"3.80
              ","5.49
          ","1.76
              ","0.00
          ","51
                  %","100
                      %","0.59
              ","06:23
          ",60,62%,20 ,21%,17,18%,73 ,20  ,4 ,(75%),(21%),(4%),6 ,6 ,2  ,(43%),(43%),(14%),14,6,28,42,74,75,johnson,Win
albu,formerfighter,0,[51%],[56%],126,248,5,9,"5.13
              ","4.92
          ","3.05
              ","0.61
          ","42
                  %","75
                      %","0.00
              ","08:12
          ",96,76%,24 ,19%,6,5%,78 ,33  ,15 ,(62%),(26%),(12%),4 ,2 ,1  ,(57%),(29%),(14%),7,2,31,36,63,62,lookboonmee,
albu,formerfighter,0,[51%],[56%],126,248,5,9,"5.13
              ","4.92
          ","3.05
              ","0.61
          ","42
                  %","75
                      %","0.00
              ","08:12
          ",96,76%,24 ,19%,6,5%,78 ,33  ,15 ,(62%),(26%),(12%),4 ,2 ,1  ,(57%),(29%),(14%),7,2,31,36,63,62,whitmire,
albu,formerfighter,0,[51%],[56%],126,248,5,9,"5.13
              ","4.92
          ","3.05
              ","0.61
          ","42
                  %","75
                      %","0.00
              ","08:12
          ",96,76%,24 ,19%,6,5%,78 ,33  ,15 ,(62%),(26%),(12%),4 ,2 ,1  ,(57%),(29%),(14%),7,2,31,36,63,62,curran,Win
albu,formerfighter,0,[51%],[56%],126,248,5,9,"5.13
              ","4.92
          ","3.05
              ","0.61
          ","42
                  %","75
                      %","0.00
              ","08:12
          ",96,76%,24 ,19%,6,5%,78 ,33  ,15 ,(62%),(26%),(12%),4 ,2 ,1  ,(57%),(29%),(14%),7,2,31,36,63,62,badurek,upcoming
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,sandhagen,
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,soto,Win
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,perez,
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,kelleher,
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,sanders,Win
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,pickett,Win
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,rivera,
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,issa,Win
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,saenz,
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,doane,Win
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,lee,Win
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,reis,Win
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,faber,
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,santos,Win
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,nobre,upcoming
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,dias,
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,omigawa,Win
alcantara,formerfighter,0,[46%],[63%],483,1057,17,27,"2.72
              ","2.79
          ","1.44
              ","0.84
          ","49
                  %","60
                      %","0.42
              ","09:21
          ",316,65%,130 ,27%,37,8%,303 ,45  ,135 ,(63%),(9%),(28%),0 ,0 ,0  ,(0 %),(0 %),(0 %),35,10,40,40,71,69,arantes,Win
aldana,formerfighter,0,[42%],[100%],108,260,2,2,"4.36
              ","5.21
          ","1.21
              ","0.00
          ","63
                  %",None,"0.00
              ","12:23
          ",62,57%,13 ,12%,33,31%,101 ,6  ,1 ,(94%),(6%),(1%),2 ,1 ,1  ,(50%),(25%),(25%),4,2,31,40,72,71,baeza,
aldana,formerfighter,0,[42%],[100%],108,260,2,2,"4.36
              ","5.21
          ","1.21
              ","0.00
          ","63
                  %",None,"0.00
              ","12:23
          ",62,57%,13 ,12%,33,31%,101 ,6  ,1 ,(94%),(6%),(1%),2 ,1 ,1  ,(50%),(25%),(25%),4,2,31,40,72,71,staropoli,
aldana,formerfighter,0,[42%],[100%],108,260,2,2,"4.36
              ","5.21
          ","1.21
              ","0.00
          ","63
                  %",None,"0.00
              ","12:23
          ",62,57%,13 ,12%,33,31%,101 ,6  ,1 ,(94%),(6%),(1%),2 ,1 ,1  ,(50%),(25%),(25%),4,2,31,40,72,71,kenan,
aldana,womensbantamweightdivision,4,[39%],[50%],773,1962,2,4,"5.61
              ","5.94
          ","0.22
              ","0.11
          ","61
                  %","84
                      %","0.22
              ","13:47
          ",525,68%,105 ,14%,143,18%,681 ,47  ,45 ,(88%),(6%),(6%),7 ,3 ,3  ,(54%),(23%),(23%),13,6,33,38,68,69,de,upcoming
aldana,womensbantamweightdivision,4,[39%],[50%],773,1962,2,4,"5.61
              ","5.94
          ","0.22
              ","0.11
          ","61
                  %","84
                      %","0.22
              ","13:47
          ",525,68%,105 ,14%,143,18%,681 ,47  ,45 ,(88%),(6%),(6%),7 ,3 ,3  ,(54%),(23%),(23%),13,6,33,38,68,69,kunitskaya,Win
aldana,womensbantamweightdivision,4,[39%],[50%],773,1962,2,4,"5.61
              ","5.94
          ","0.22
              ","0.11
          ","61
                  %","84
                      %","0.22
              ","13:47
          ",525,68%,105 ,14%,143,18%,681 ,47  ,45 ,(88%),(6%),(6%),7 ,3 ,3  ,(54%),(23%),(23%),13,6,33,38,68,69,holm,
aldana,womensbantamweightdivision,4,[39%],[50%],773,1962,2,4,"5.61
              ","5.94
          ","0.22
              ","0.11
          ","61
                  %","84
                      %","0.22
              ","13:47
          ",525,68%,105 ,14%,143,18%,681 ,47  ,45 ,(88%),(6%),(6%),7 ,3 ,3  ,(54%),(23%),(23%),13,6,33,38,68,69,vieira,Win
aldana,womensbantamweightdivision,4,[39%],[50%],773,1962,2,4,"5.61
              ","5.94
          ","0.22
              ","0.11
          ","61
                  %","84
                      %","0.22
              ","13:47
          ",525,68%,105 ,14%,143,18%,681 ,47  ,45 ,(88%),(6%),(6%),7 ,3 ,3  ,(54%),(23%),(23%),13,6,33,38,68,69,melo,Win
aldana,womensbantamweightdivision,4,[39%],[50%],773,1962,2,4,"5.61
              ","5.94
          ","0.22
              ","0.11
          ","61
                  %","84
                      %","0.22
              ","13:47
          ",525,68%,105 ,14%,143,18%,681 ,47  ,45 ,(88%),(6%),(6%),7 ,3 ,3  ,(54%),(23%),(23%),13,6,33,38,68,69,pennington,
aldana,womensbantamweightdivision,4,[39%],[50%],773,1962,2,4,"5.61
              ","5.94
          ","0.22
              ","0.11
          ","61
                  %","84
                      %","0.22
              ","13:47
          ",525,68%,105 ,14%,143,18%,681 ,47  ,45 ,(88%),(6%),(6%),7 ,3 ,3  ,(54%),(23%),(23%),13,6,33,38,68,69,correia,Win
aldana,womensbantamweightdivision,4,[39%],[50%],773,1962,2,4,"5.61
              ","5.94
          ","0.22
              ","0.11
          ","61
                  %","84
                      %","0.22
              ","13:47
          ",525,68%,105 ,14%,143,18%,681 ,47  ,45 ,(88%),(6%),(6%),7 ,3 ,3  ,(54%),(23%),(23%),13,6,33,38,68,69,pudilova,Win
aldana,womensbantamweightdivision,4,[39%],[50%],773,1962,2,4,"5.61
              ","5.94
          ","0.22
              ","0.11
          ","61
                  %","84
                      %","0.22
              ","13:47
          ",525,68%,105 ,14%,143,18%,681 ,47  ,45 ,(88%),(6%),(6%),7 ,3 ,3  ,(54%),(23%),(23%),13,6,33,38,68,69,bernardo,Win
aldana,womensbantamweightdivision,4,[39%],[50%],773,1962,2,4,"5.61
              ","5.94
          ","0.22
              ","0.11
          ","61
                  %","84
                      %","0.22
              ","13:47
          ",525,68%,105 ,14%,143,18%,681 ,47  ,45 ,(88%),(6%),(6%),7 ,3 ,3  ,(54%),(23%),(23%),13,6,33,38,68,69,chookagian,
aldana,womensbantamweightdivision,4,[39%],[50%],773,1962,2,4,"5.61
              ","5.94
          ","0.22
              ","0.11
          ","61
                  %","84
                      %","0.22
              ","13:47
          ",525,68%,105 ,14%,143,18%,681 ,47  ,45 ,(88%),(6%),(6%),7 ,3 ,3  ,(54%),(23%),(23%),13,6,33,38,68,69,smith,
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,munhoz,Win
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,vera,Win
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,yan,
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,moraes,
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,volkanoki,
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,moicano,Win
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,stephens,Win
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,holloway,
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,holloway,
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,edgar,Win
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,mcgregor,
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,mendes,Win
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,lamas,Win
aldo,bantamweightdivision,5,[45%],[57%],1183,2618,12,23,"3.45
              ","3.52
          ","0.57
              ","0.13
          ","62
                  %","91
                      %","0.39
              ","13:43
          ",792,67%,205 ,17%,186,16%,1002 ,48  ,133 ,(85%),(4%),(11%),17 ,1 ,11  ,(59%),(3%),(38%),30,7,34,40,70,67,jung,Win
